gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
gemma4_e4b,Gemma 4 E4B,gpqa,GPQA,conversational,amount,Perspective_Shift,Perspective shift,500,0.024025591224149614,0.009872811709445168,0.0367626350889086,0.000999000999000999,bits per held-out trace,0.15465605111344505,0.0832007237102181,0.22299016092160837,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,gpqa,GPQA,conversational,amount,Conflict_of_Perspectives,Perspective conflict,500,0.0375855552934791,0.0023992031341124446,0.0687194630319763,0.005994005994005994,bits per held-out trace,0.43914954970922726,0.3352725747928679,0.5416306818955204,standardized rate difference: domain minus other domains,0.008431129310250191,True
gemma4_e4b,Gemma 4 E4B,gpqa,GPQA,conversational,amount,Reconciliation,Reconciliation,500,0.032648882739179895,0.013925652628204587,0.04984649459261615,0.000999000999000999,bits per held-out trace,0.4338739317837586,0.34293102105729023,0.5227247887562537,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,planning,Planning,conversational,amount,Question_and_Answering,Question–answer,500,0.09033284207659746,0.04802517123328265,0.13157101419092063,0.000999000999000999,bits per held-out trace,0.08709448332751524,-0.0026423439587377104,0.18581034404377467,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,planning,Planning,conversational,amount,Perspective_Shift,Perspective shift,500,0.06247103104546758,0.036770438028106756,0.08862578222445461,0.000999000999000999,bits per held-out trace,-0.4309335729733371,-0.4897421010605938,-0.37312423975532566,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,planning,Planning,conversational,amount,Conflict_of_Perspectives,Perspective conflict,500,0.06468209750328348,-0.011448332938095706,0.11657812003713118,0.007992007992007992,bits per held-out trace,-0.4313249818265586,-0.5019884576011181,-0.3482946811934606,standardized rate difference: domain minus other domains,0.010999752935236806,False
gemma4_e4b,Gemma 4 E4B,planning,Planning,conversational,amount,Reconciliation,Reconciliation,500,0.01594358188719848,-0.002819482296266783,0.03281334571464645,0.03996003996003996,bits per held-out trace,-0.2921685459074033,-0.3624701823181923,-0.2226936154116666,standardized rate difference: domain minus other domains,0.050145932498873676,False
gemma4_e4b,Gemma 4 E4B,moral,Moral,conversational,amount,Question_and_Answering,Question–answer,500,0.1576989854862459,0.09161851300030022,0.22395392287601656,0.000999000999000999,bits per held-out trace,0.2988183845858605,0.18852503223385136,0.40725920340978117,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,moral,Moral,conversational,amount,Perspective_Shift,Perspective shift,500,0.034780950934311154,-0.00360097207589257,0.06968391783140658,0.03996003996003996,bits per held-out trace,-0.507475443276628,-0.6291032738126328,-0.39146124673389476,standardized rate difference: domain minus other domains,0.050145932498873676,False
gemma4_e4b,Gemma 4 E4B,moral,Moral,conversational,amount,Conflict_of_Perspectives,Perspective conflict,500,0.007737589694151484,-0.003177217102901057,0.017597689465698053,0.08191808191808192,bits per held-out trace,-0.16015621392049775,-0.25752757100866197,-0.05827738951697034,standardized rate difference: domain minus other domains,0.09799546248144379,False
