gen_model,model_label,signature_family,domain_a,domain_b,domain_pair,n,n_domain_a,n_domain_b,length_auroc,amount_auroc,full_auroc,amount_gain_bits,amount_gain_ci_low,amount_gain_ci_high,amount_p_value,timing_gain_bits,timing_gain_ci_low,timing_gain_ci_high,timing_p_value,class_order,amount_q_value,timing_q_value,amount_supported,timing_supported
qwen35_9b,Qwen3.5 9B,cognitive,gpqa,planning,GPQA – Planning,915,422,493,0.8565028887842112,0.9388596752641243,0.9399796198917547,0.24728296764903618,0.1935033060144757,0.3008558469977776,0.000999000999000999,0.0067568386484838944,-0.006039624560512303,0.01938516089584889,0.13686313686313686,gpqa|planning,0.0012030979772915257,0.25980798862154797,True,False
qwen35_9b,Qwen3.5 9B,cognitive,gpqa,moral,GPQA – Moral,907,422,485,0.9605169296916989,0.9953046367323007,0.9952411198514682,0.22143216424303336,0.1743155318691869,0.2749211007780839,0.000999000999000999,-0.0039769311465854724,-0.014250812322656917,0.00616275618484212,0.7662337662337663,gpqa|moral,0.0012030979772915257,0.8496849684968496,True,False
qwen35_9b,Qwen3.5 9B,cognitive,gpqa,idea,GPQA – Idea,766,422,344,0.8945290973217238,0.9998415628788714,0.9993180315220985,0.5769665255329174,0.5084640956488317,0.648652557495169,0.000999000999000999,-0.003932478505724807,-0.013171517511435894,0.0029217388926223984,0.7642357642357642,gpqa|idea,0.0012030979772915257,0.8496849684968496,True,False
qwen35_9b,Qwen3.5 9B,cognitive,gpqa,safety,GPQA – Safety,730,422,308,0.9918908106111898,0.9983766233766234,0.9989228780697975,0.06581324615920235,0.040415858383303915,0.09256805382237988,0.000999000999000999,0.0074482201362586495,0.0009857283729117318,0.014483790298329248,0.01898101898101898,gpqa|safety,0.0012030979772915257,0.061918663860411435,True,False
qwen35_9b,Qwen3.5 9B,cognitive,gpqa,security,GPQA – Security,725,422,303,0.8250981496253891,0.8796083399809175,0.8753147826631005,0.09478337553056355,0.05461525339425606,0.13351664996435456,0.000999000999000999,-0.00941227482193858,-0.025722450628141994,0.006154379993132012,0.8661338661338661,gpqa|security,0.0012030979772915257,0.9180472524321105,True,False
qwen35_9b,Qwen3.5 9B,cognitive,planning,moral,Planning – Moral,978,493,485,0.9420380167708747,0.9984692917337571,0.9988415131427616,0.3953866155695783,0.3472349425487125,0.45272878372536773,0.000999000999000999,-0.00014514721346985243,-0.008445889036900274,0.006794024108901248,0.5224775224775224,moral|planning,0.0012030979772915257,0.6550464460912222,True,False
qwen35_9b,Qwen3.5 9B,cognitive,planning,idea,Planning – Idea,837,493,344,0.8768102268974952,0.9999705174772395,0.9999882069908957,0.714876380956813,0.6554467194397217,0.7789699547675382,0.000999000999000999,0.0017453453074660638,-0.0008488558529953427,0.005444046265544918,0.21178821178821178,idea|planning,0.0012030979772915257,0.3558041958041958,True,False
qwen35_9b,Qwen3.5 9B,cognitive,planning,safety,Planning – Safety,801,493,308,0.9815534364215905,0.9994994863149022,0.9996509575617081,0.17279548110485607,0.13533284225785414,0.2158227411510664,0.000999000999000999,0.002088650129188847,-0.003537658078251235,0.007346785572058471,0.23376623376623376,planning|safety,0.0012030979772915257,0.37402597402597404,True,False
qwen35_9b,Qwen3.5 9B,cognitive,planning,security,Planning – Security,796,493,303,0.7784293642345979,0.9512983752736328,0.9513519303248783,0.41025229625242077,0.35030615171481183,0.46621609119373286,0.000999000999000999,-0.00040753775591881243,-0.018910178818625674,0.015971299079196973,0.5054945054945055,planning|security,0.0012030979772915257,0.6458028663351857,True,False
qwen35_9b,Qwen3.5 9B,cognitive,moral,idea,Moral – Idea,829,485,344,0.9308439223207864,0.9994006233517142,0.9994845360824742,0.43535266984092635,0.37263220771946026,0.5055509314628569,0.000999000999000999,-0.0003611914550500437,-0.008333208099120661,0.006339187775438995,0.5004995004995005,idea|moral,0.0012030979772915257,0.644321196045334,True,False
qwen35_9b,Qwen3.5 9B,cognitive,moral,safety,Moral – Safety,793,485,308,0.9918663810416388,0.991625384924354,0.9959767037086624,0.003945185570358417,-0.007331691685298927,0.014407232978380221,0.26573426573426573,0.045294513391206714,0.0217742261103076,0.06687481042424012,0.000999000999000999,moral|safety,0.279020979020979,0.006850292564578279,False,True
qwen35_9b,Qwen3.5 9B,cognitive,moral,security,Moral – Security,788,485,303,0.7860501514068933,0.9784015514953557,0.9784695995372733,0.5234373245932006,0.4636944523710481,0.5875352289827839,0.000999000999000999,0.0018027267259981957,-0.015919156831695792,0.018320457884492516,0.4275724275724276,moral|security,0.0012030979772915257,0.5723678711726521,True,False
qwen35_9b,Qwen3.5 9B,cognitive,idea,safety,Idea – Safety,652,344,308,0.9986031410450015,0.9996224705527031,0.9998773029296285,0.04041645822525608,0.026455896987698495,0.05715306080451386,0.000999000999000999,0.005281029983749525,-0.00047754982785391445,0.01186546536843421,0.052947052947052944,idea|safety,0.0012030979772915257,0.1279871207928762,True,False
qwen35_9b,Qwen3.5 9B,cognitive,idea,security,Idea – Security,647,344,303,0.569633126103308,0.9992612633356359,0.999146135543787,0.9310139211841717,0.9014486699958757,0.9582187010691934,0.000999000999000999,0.006260103149806778,-0.002422440392439581,0.016315343136179355,0.11488511488511488,idea|security,0.0012030979772915257,0.22977022977022976,True,False
qwen35_9b,Qwen3.5 9B,cognitive,safety,security,Safety – Security,611,308,303,0.8741642021344992,0.9735866443787236,0.9775941879902276,0.29045401001759574,0.23021357263620681,0.3469504690619896,0.000999000999000999,0.02643397015969368,-0.0025401706357525934,0.053181463881555764,0.03596403596403597,safety|security,0.0012030979772915257,0.09824322019443972,True,False
qwen35_27b,Qwen3.5 27B,conversational,math,code,Math – Code,598,439,159,0.8071804128880675,0.8750017908052893,0.8946576696608931,0.11643621926487913,0.04016120011154292,0.18010412355234684,0.001998001998001998,0.04379601283678223,0.0017560914989461854,0.08156383034132901,0.017982017982017984,code|math,0.002355539197644461,0.059821366752059825,True,False
qwen35_27b,Qwen3.5 27B,conversational,math,gpqa,Math – GPQA,929,439,490,0.6886383710659663,0.8843010552740458,0.8820789363581424,0.27494839855875797,0.22554670882731515,0.31953118594344093,0.000999000999000999,-0.0054587326648208,-0.019614823097616182,0.00975896000291998,0.7732267732267732,gpqa|math,0.0012030979772915257,0.8518170354235928,True,False
qwen35_27b,Qwen3.5 27B,conversational,math,planning,Math – Planning,938,439,499,0.8852693998475311,0.9018218669685613,0.9027531144293142,0.05356534402873153,0.029229677077826293,0.08052565521440361,0.000999000999000999,0.011244670326331738,-0.0049379908055703515,0.027406655631617458,0.07592407592407592,math|planning,0.0012030979772915257,0.17006993006993007,True,False
qwen35_27b,Qwen3.5 27B,conversational,math,moral,Math – Moral,936,439,497,0.7758945472378691,0.9580489772347066,0.961555208242622,0.4229913118988063,0.361241368220512,0.4774267977720181,0.000999000999000999,0.01410880993551404,-0.010078836726967487,0.037803823872110606,0.10989010989010989,math|moral,0.0012030979772915257,0.22377622377622375,True,False
qwen35_27b,Qwen3.5 27B,conversational,math,idea,Math – Idea,937,439,498,0.678326060506262,0.999638645698969,0.99981246169187,0.8823883111987768,0.8558999003384431,0.9094989810087514,0.000999000999000999,0.005955687032818952,0.0008752544820288885,0.01145222891888288,0.022977022977022976,idea|math,0.0012030979772915257,0.07148407148407149,True,False
qwen35_27b,Qwen3.5 27B,conversational,math,safety,Math – Safety,752,439,313,0.924581717088649,0.9593688822257963,0.9581607923904896,0.11396243138817129,0.0744524015439407,0.1495680449160575,0.000999000999000999,-0.001239281658542621,-0.021084418121614157,0.01772535584795497,0.5414585414585414,math|safety,0.0012030979772915257,0.6713286713286712,True,False
qwen35_27b,Qwen3.5 27B,conversational,math,security,Math – Security,899,439,460,0.5966722788947212,0.8667921164702387,0.8759334455778944,0.3242610014599628,0.2719533014252519,0.3715950496969979,0.000999000999000999,0.02082095827960077,-5.311755328376651e-05,0.04121611645179577,0.030969030969030968,math|security,0.0012030979772915257,0.09208490624419828,True,False
qwen35_27b,Qwen3.5 27B,conversational,code,gpqa,Code – GPQA,649,159,490,0.7114876139134899,0.925798998844821,0.9283532280836863,0.3096088249863235,0.15554845320002714,0.40610541879106715,0.000999000999000999,0.022084657106772414,-0.0230276216587165,0.0638637026270853,0.15484515484515485,code|gpqa,0.0012030979772915257,0.2797202797202797,True,False
qwen35_27b,Qwen3.5 27B,conversational,code,planning,Code – Planning,658,159,499,0.8516151800456259,0.9460808409271373,0.9404721392470475,0.13692585712033584,0.04124782267768073,0.2127309548983183,0.000999000999000999,0.00035654772041604466,-0.03271256039584241,0.031160074117019675,0.47152847152847155,code|planning,0.0012030979772915257,0.618881118881119,True,False
qwen35_27b,Qwen3.5 27B,conversational,code,moral,Code – Moral,656,159,497,0.9226554294319376,0.9678954228515748,0.9739189856117839,0.10883654827291993,0.01620017388163322,0.19760031036002118,0.006993006993006993,0.0009728011287653887,-0.03354306298157585,0.03125580254436986,0.5024975024975025,code|moral,0.008074399826977146,0.6444242780120643,True,False
qwen35_27b,Qwen3.5 27B,conversational,code,idea,Code – Idea,657,159,498,0.8629107625470436,0.9829127832083049,0.9918289510242226,0.33966813688745745,0.1842617914682801,0.45962773563970866,0.000999000999000999,0.03524574715614677,0.0023236655506734525,0.07115934832319062,0.02097902097902098,code|idea,0.0012030979772915257,0.06713286713286713,True,False
qwen35_27b,Qwen3.5 27B,conversational,code,safety,Code – Safety,472,159,313,0.9606365663994213,0.973677336387566,0.9768119436574437,-0.00018169953148293333,-0.10846970060111899,0.07898101845963316,0.5014985014985015,0.0004320328898646493,-0.02365521721066917,0.022009481070478218,0.4935064935064935,code|safety,0.5121686823814483,0.6377622377622377,False,False
qwen35_27b,Qwen3.5 27B,conversational,code,security,Code – Security,619,159,460,0.7865190046486191,0.8927399507793273,0.885206453377085,0.12336619599093256,-0.0023615007812346194,0.2082642069315236,0.000999000999000999,0.002877149460971492,-0.02210746437485809,0.027699123658302256,0.4125874125874126,code|security,0.0012030979772915257,0.5672042243470815,False,False
qwen35_27b,Qwen3.5 27B,conversational,gpqa,planning,GPQA – Planning,989,490,499,0.8991820375444767,0.9552819925565417,0.9612490286695841,0.19213288329649506,0.150715958107699,0.23437913908426344,0.000999000999000999,0.027388093758414094,0.0065556256571367814,0.04757872533918757,0.008991008991008992,gpqa|planning,0.0012030979772915257,0.03554092965857672,True,True
qwen35_27b,Qwen3.5 27B,conversational,gpqa,moral,GPQA – Moral,987,490,497,0.968324231100891,0.9860797437687349,0.9858990678766476,0.09276199871379935,0.061112047537044085,0.12448721591033293,0.000999000999000999,-0.007205729695072881,-0.02085274154466539,0.004710005506777241,0.8811188811188811,gpqa|moral,0.0012030979772915257,0.9254297104764395,True,False
qwen35_27b,Qwen3.5 27B,conversational,gpqa,idea,GPQA – Idea,988,490,498,0.8869109089418901,0.9947135480698304,0.9949963117777232,0.4991058133793498,0.44849169796969995,0.550344298275083,0.000999000999000999,0.004681562807953174,-0.011984448698740704,0.0191585824974101,0.3016983016983017,gpqa|idea,0.0012030979772915257,0.444608023555392,True,False
qwen35_27b,Qwen3.5 27B,conversational,gpqa,safety,GPQA – Safety,803,490,313,0.9952337484514573,0.9958531655473691,0.9952402686314142,0.006382833951543009,-0.001174002604424547,0.013444157288631558,0.03796203796203796,-0.011151382117027516,-0.025144078117048572,0.00023951083162709321,0.9630369630369631,gpqa|safety,0.04251748251748252,0.9805467260012715,False,False
qwen35_27b,Qwen3.5 27B,conversational,gpqa,security,GPQA – Security,950,490,460,0.6786690328305235,0.7823779946761313,0.7876264418811003,0.08681454436873381,0.053156674799841284,0.11764292423625027,0.000999000999000999,-0.003845554194270572,-0.020297057071579357,0.01497356341374705,0.6403596403596403,gpqa|security,0.0012030979772915257,0.7445011735669175,True,False
qwen35_27b,Qwen3.5 27B,conversational,planning,moral,Planning – Moral,996,499,497,0.977613174034185,0.9957540836199562,0.995314572807587,0.18445456311045957,0.14924703604549694,0.21950953261331535,0.000999000999000999,0.002290828116052631,-0.00843575348653093,0.01316631896096272,0.3596403596403596,moral|planning,0.0012030979772915257,0.5208584518929346,True,False
qwen35_27b,Qwen3.5 27B,conversational,planning,idea,Planning – Idea,997,499,498,0.8873892363039332,0.9996056369767647,0.9997344085761886,0.6006554535715426,0.564543704259699,0.6371549263509448,0.000999000999000999,0.009188580323049951,-0.00034701022042650753,0.018518543173162948,0.03496503496503497,idea|planning,0.0012030979772915257,0.09709298965497312,True,False
qwen35_27b,Qwen3.5 27B,conversational,planning,safety,Planning – Safety,812,499,313,0.9711499676669633,0.9893909224199197,0.9903128941589249,0.10788344765841668,0.07588828321036666,0.1394188830712094,0.000999000999000999,0.007998780457356596,-0.006989966105018215,0.02370246289599398,0.14585414585414586,planning|safety,0.0012030979772915257,0.266342353298875,True,False
qwen35_27b,Qwen3.5 27B,conversational,planning,security,Planning – Security,959,499,460,0.7782216607127298,0.9067482791670297,0.9121155354186634,0.25863192181918304,0.20626423364088314,0.3055470963018288,0.000999000999000999,0.018426513283933497,-0.004705991210432519,0.040103936583561386,0.06293706293706294,planning|security,0.0012030979772915257,0.14584036653002172,True,False
qwen35_27b,Qwen3.5 27B,conversational,moral,idea,Moral – Idea,995,497,498,0.9354480295427181,0.9954344541142437,0.996484933698577,0.33945525424108397,0.2897942662680893,0.3927273379713315,0.000999000999000999,0.01673547421037256,-0.004743916870813346,0.03661832434358997,0.061938061938061936,idea|moral,0.0012030979772915257,0.1445221445221445,True,False
qwen35_27b,Qwen3.5 27B,conversational,moral,safety,Moral – Safety,810,497,313,0.9960851370202043,0.9969915338677432,0.9966315464673022,0.01153332401315053,0.001740965780789165,0.02204609835788886,0.011988011988011988,-0.0024489442438314123,-0.008133431276618102,0.0027810995099620817,0.8161838161838162,moral|safety,0.013747344805365285,0.8817934477098465,True,False
qwen35_27b,Qwen3.5 27B,conversational,moral,security,Moral – Security,957,497,460,0.8727101740880063,0.9230119849531975,0.9254395940862566,0.1407485818155646,0.09871355412921233,0.18255750950304733,0.000999000999000999,0.011198782974208774,-0.007764629275976779,0.02911508467388418,0.11488511488511488,moral|security,0.0012030979772915257,0.22977022977022976,True,False
qwen35_27b,Qwen3.5 27B,conversational,idea,safety,Idea – Safety,811,498,313,0.9948804803880057,0.9984089713486534,0.9990825923502316,0.06450894449526702,0.04328586862645875,0.08874318137867415,0.000999000999000999,0.005708631571401204,-0.007700836886743165,0.0178267022924407,0.22077922077922077,idea|safety,0.0012030979772915257,0.3654276757725033,True,False
qwen35_27b,Qwen3.5 27B,conversational,idea,security,Idea – Security,958,498,460,0.5767199231709447,0.9839401082591235,0.9868604854199406,0.7692281040807204,0.7212848115756105,0.8106185379873101,0.000999000999000999,0.020771055629973972,-0.005587243808477816,0.044274774219609604,0.053946053946053944,idea|security,0.0012030979772915257,0.12947052947052948,True,False
qwen35_27b,Qwen3.5 27B,conversational,safety,security,Safety – Security,773,313,460,0.9030490345881372,0.9298305320183359,0.9447770523683845,0.04375794132093494,0.011912905885879572,0.0718418540306008,0.000999000999000999,0.03529262974420352,0.0038374703616235227,0.06518207388858992,0.00999000999000999,safety|security,0.0012030979772915257,0.03771509389486918,True,True
qwen35_27b,Qwen3.5 27B,cognitive,math,code,Math – Code,598,439,159,0.8071804128880675,0.9357745591037377,0.9523215999770777,0.2647046040463292,0.2039460829659045,0.3234326993315961,0.000999000999000999,0.06663082573486497,0.025529503863739506,0.10719854011066024,0.000999000999000999,code|math,0.0012030979772915257,0.006850292564578279,True,True
qwen35_27b,Qwen3.5 27B,cognitive,math,gpqa,Math – GPQA,929,439,490,0.6886383710659663,0.8553623727395286,0.8545720794012366,0.19530159989418078,0.14748700063477332,0.24374132023569264,0.000999000999000999,-0.0014972549784616374,-0.016675769843088942,0.012609506144726206,0.5714285714285714,gpqa|math,0.0012030979772915257,0.6968683490422621,True,False
qwen35_27b,Qwen3.5 27B,cognitive,math,planning,Math – Planning,938,439,499,0.8852693998475311,0.9728888300519033,0.9723912517517952,0.315835715211168,0.26909261651920097,0.3577016312594441,0.000999000999000999,0.0003756300773319661,-0.00739116993405582,0.008215233649886236,0.4175824175824176,math|planning,0.0012030979772915257,0.568463794270246,True,False
qwen35_27b,Qwen3.5 27B,cognitive,math,moral,Math – Moral,936,439,497,0.7758945472378691,0.9906867171136157,0.9960721046094334,0.6266662926035184,0.5723862712834963,0.6755121176889901,0.000999000999000999,0.0561012436193691,0.026152953749120557,0.08369174108503935,0.000999000999000999,math|moral,0.0012030979772915257,0.006850292564578279,True,True
qwen35_27b,Qwen3.5 27B,cognitive,math,idea,Math – Idea,937,439,498,0.678326060506262,0.9988839183613726,0.999666090329427,0.8723202591912107,0.8394713787093511,0.9035180207312945,0.000999000999000999,0.01694723315322225,0.005519797709300753,0.031164452236541226,0.000999000999000999,idea|math,0.0012030979772915257,0.006850292564578279,True,True
qwen35_27b,Qwen3.5 27B,cognitive,math,safety,Math – Safety,752,439,313,0.924581717088649,0.9824608644392208,0.9853646466337231,0.22851133051542802,0.17940417675215123,0.27746457051198403,0.000999000999000999,0.02225632467301825,0.00253390518784005,0.04138115136688644,0.00999000999000999,math|safety,0.0012030979772915257,0.03771509389486918,True,True
qwen35_27b,Qwen3.5 27B,cognitive,math,security,Math – Security,899,439,460,0.5966722788947212,0.9422996929781123,0.9434634049717738,0.5212915271615975,0.45466025509273456,0.5850743317132957,0.000999000999000999,0.0051218380530168636,-0.01040557543218629,0.020293266252809326,0.24375624375624375,math|security,0.0012030979772915257,0.3838383838383838,True,False
qwen35_27b,Qwen3.5 27B,cognitive,code,gpqa,Code – GPQA,649,159,490,0.7114876139134899,0.8753305095623155,0.8839558464895392,0.2015627064669762,0.12710156167646125,0.2629887350306289,0.000999000999000999,0.03312666995097326,-0.004935845034625175,0.07247562824408615,0.04295704295704296,code|gpqa,0.0012030979772915257,0.11276223776223777,True,False
qwen35_27b,Qwen3.5 27B,cognitive,code,planning,Code – Planning,658,159,499,0.8516151800456259,0.9317881045109087,0.9557857854072925,0.13840602346857636,0.0941854413944528,0.18289707171615285,0.000999000999000999,0.05572319592446196,0.016043804808129135,0.08956629315974748,0.001998001998001998,code|planning,0.0012030979772915257,0.011188811188811189,True,True
qwen35_27b,Qwen3.5 27B,cognitive,code,moral,Code – Moral,656,159,497,0.9226554294319376,0.9948622552927628,0.9959505460435569,0.2200824277681187,0.15920488456637916,0.29505968143629097,0.000999000999000999,0.004863859716493562,-0.02245697134185553,0.03149902491512337,0.36163836163836166,code|moral,0.0012030979772915257,0.5215042468261353,True,False
qwen35_27b,Qwen3.5 27B,cognitive,code,idea,Code – Idea,657,159,498,0.8629107625470436,0.9926624737945493,0.9973226238286479,0.41279996624676524,0.3245132382700302,0.5090592586536877,0.000999000999000999,0.010513225880093494,-0.003927371310885413,0.034328578964782724,0.17582417582417584,code|idea,0.0012030979772915257,0.30609804703068955,True,False
qwen35_27b,Qwen3.5 27B,cognitive,code,safety,Code – Safety,472,159,313,0.9606365663994213,0.9937910663692808,0.9947555609138585,0.11529252526997773,0.05954359541844585,0.1732181703765069,0.000999000999000999,0.007765688885374486,-0.014298780048512755,0.030437561526252984,0.2517482517482518,code|safety,0.0012030979772915257,0.3880156540707,True,False
qwen35_27b,Qwen3.5 27B,cognitive,code,security,Code – Security,619,159,460,0.7865190046486191,0.8945310363686082,0.9177467869838666,0.18886596130324013,0.12764993912733574,0.24350021705702418,0.000999000999000999,0.04919480259833056,0.00366659195374001,0.08976179828760598,0.007992007992007992,code|security,0.0012030979772915257,0.032747740064813236,True,True
qwen35_27b,Qwen3.5 27B,cognitive,gpqa,planning,GPQA – Planning,989,490,499,0.8991820375444767,0.9608155085681567,0.9619197578831131,0.21607174965324583,0.17430467886415874,0.25418735553866245,0.000999000999000999,0.005072485592691846,-0.0046731575982207774,0.014090611738473539,0.14185814185814186,gpqa|planning,0.0012030979772915257,0.2618919541996465,True,False
qwen35_27b,Qwen3.5 27B,cognitive,gpqa,moral,GPQA – Moral,987,490,497,0.968324231100891,0.9984971050794563,0.9985504865930276,0.22564979092657206,0.18237236481705704,0.27293055456438853,0.000999000999000999,0.011841407337813135,-0.0016262821255123303,0.026914228896815547,0.07192807192807193,gpqa|moral,0.0012030979772915257,0.1632961632961633,True,False
qwen35_27b,Qwen3.5 27B,cognitive,gpqa,idea,GPQA – Idea,988,490,498,0.8869109089418901,0.9997869027128924,0.9999262355544627,0.5742977023465391,0.5222409369136884,0.6295256760745468,0.000999000999000999,0.006424957329996458,-0.00043424459467179724,0.01595718546455857,0.06693306693306693,gpqa|idea,0.0012030979772915257,0.15298986727558153,True,False
qwen35_27b,Qwen3.5 27B,cognitive,gpqa,safety,GPQA – Safety,803,490,313,0.9952337484514573,0.9986829236486927,0.9991914976853361,0.05562828760302163,0.03780764022269069,0.0749633731454004,0.000999000999000999,0.00205270598435482,-0.008667711737273525,0.012745358106442579,0.3986013986013986,gpqa|safety,0.0012030979772915257,0.5511525511525511,True,False
qwen35_27b,Qwen3.5 27B,cognitive,gpqa,security,GPQA – Security,950,490,460,0.6786690328305235,0.8444809228039042,0.8407364685004437,0.2033472617050794,0.15882132444610877,0.24755082799861713,0.000999000999000999,-0.009141247107339396,-0.020384196997061742,0.001499312281005977,0.954045954045954,gpqa|security,0.0012030979772915257,0.97731536755927,True,False
qwen35_27b,Qwen3.5 27B,cognitive,planning,moral,Planning – Moral,996,499,497,0.977613174034185,0.9999637101164098,0.9998588726749273,0.28508455544482963,0.25459801319956477,0.31888238137669245,0.000999000999000999,-0.0011478434858902397,-0.007165460351475945,0.003135887563831273,0.6103896103896104,moral|planning,0.0012030979772915257,0.7196172248803828,True,False
qwen35_27b,Qwen3.5 27B,cognitive,planning,idea,Planning – Idea,997,499,498,0.8873892363039332,0.9999678071001441,0.9999678071001441,0.6190158293793759,0.5850253178241787,0.6560492819031745,0.000999000999000999,0.003403673998256819,0.0001419972290444918,0.006811084016794438,0.02097902097902098,idea|planning,0.0012030979772915257,0.06713286713286713,True,False
qwen35_27b,Qwen3.5 27B,cognitive,planning,safety,Planning – Safety,812,499,313,0.9711499676669633,0.9999167664402288,0.9999615845108748,0.2546125711880339,0.2119601005572416,0.29643768192877795,0.000999000999000999,0.006524939188577463,0.001285915674820914,0.012782200772479864,0.006993006993006993,planning|safety,0.0012030979772915257,0.02937062937062937,True,True
qwen35_27b,Qwen3.5 27B,cognitive,planning,security,Planning – Security,959,499,460,0.7782216607127298,0.9434172693212513,0.9479393569748192,0.39654360108190034,0.34891028737295615,0.43875135219635486,0.000999000999000999,0.016554137601975112,0.0006984926094698786,0.0326512859746422,0.03496503496503497,planning|security,0.0012030979772915257,0.09709298965497312,True,False
qwen35_27b,Qwen3.5 27B,cognitive,moral,idea,Moral – Idea,995,497,498,0.9354480295427181,0.999664654594232,0.9996080903089218,0.4203534917562197,0.369930564200553,0.47655419520136927,0.000999000999000999,0.0031724308331689583,-0.004419015624384035,0.010512969768220451,0.22277722277722278,idea|moral,0.0012030979772915257,0.3669271904566022,True,False
qwen35_27b,Qwen3.5 27B,cognitive,moral,safety,Moral – Safety,810,497,313,0.9960851370202043,0.9978143622116084,0.9983543433122698,0.017487021779319538,0.00640757465844579,0.03114116247300991,0.002997002997002997,0.019631997521342873,0.006006221779462007,0.03383546193958476,0.002997002997002997,moral|safety,0.0035086864355157042,0.015734265734265736,True,True
qwen35_27b,Qwen3.5 27B,cognitive,moral,security,Moral – Security,957,497,460,0.8727101740880063,0.9892879013209693,0.9905826261919343,0.4623496125853522,0.4145522849243135,0.511282947835667,0.000999000999000999,0.019707356047046227,-0.007753262708609633,0.04442223282937433,0.060939060939060936,moral|security,0.0012030979772915257,0.14318548584282847,True,False
qwen35_27b,Qwen3.5 27B,cognitive,idea,safety,Idea – Safety,811,498,313,0.9948804803880057,0.9988516365782619,0.9992750554935397,0.06015364474693909,0.03622348705530426,0.08936704705368825,0.000999000999000999,0.013454567351948525,-0.0007226268098197657,0.027815655154053966,0.029970029970029972,idea|safety,0.0012030979772915257,0.0899100899100899,True,False
qwen35_27b,Qwen3.5 27B,cognitive,idea,security,Idea – Security,958,498,460,0.5767199231709447,0.9989697922123276,0.9993757639252663,0.9371237022537718,0.913039663286228,0.9566105606151112,0.000999000999000999,0.009422155422027496,-0.004379505449489179,0.02376488499263391,0.0989010989010989,idea|security,0.0012030979772915257,0.20769230769230768,True,False
qwen35_27b,Qwen3.5 27B,cognitive,safety,security,Safety – Security,773,313,460,0.9030490345881372,0.9820322266981525,0.9845811918321989,0.2632636741760589,0.21414822223176552,0.30714707261032614,0.000999000999000999,0.01709995493941093,0.0021305989995161214,0.03206327476464929,0.01898101898101898,safety|security,0.0012030979772915257,0.061918663860411435,True,False
