gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
qwen35_4b,Qwen3.5 4B,moral,Moral,cognitive,amount,verification,Verification,420,0.5252645414415852,0.40931308210433365,0.6033533194621434,0.000999000999000999,bits per held-out trace,-1.3011489900435653,-1.3507942554998558,-1.2453639753302397,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,moral,Moral,cognitive,amount,backtracking,Backtracking,420,0.28509395119418385,0.2350776269766089,0.3360820009817945,0.000999000999000999,bits per held-out trace,0.09909398759379498,0.03601026095244652,0.16033466138803446,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,moral,Moral,cognitive,amount,subgoal,Subgoal setting,420,0.18052036168254124,0.13786352385349168,0.21474526434254793,0.000999000999000999,bits per held-out trace,1.0852855886654218,1.0001064810765703,1.1718146252828021,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,moral,Moral,cognitive,amount,backward_chaining,Backward chaining,420,0.025082781570518443,0.012886387291326658,0.03418557270895961,0.000999000999000999,bits per held-out trace,-0.3488585679128877,-0.3964797451529346,-0.3018870145103865,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,moral,Moral,cognitive,timing,verification,Verification,420,0.03369160984828666,0.00623580643719014,0.06247288029565153,0.005994005994005994,bits per held-out trace,0.17479013886225525,0.15666009269625875,0.19277282925564934,conditional timing centroid difference: positive means later,0.028069491484125634,True
qwen35_4b,Qwen3.5 4B,moral,Moral,cognitive,timing,backtracking,Backtracking,420,0.007516215245675237,-0.031068041225995914,0.03915605465111341,0.3726273726273726,bits per held-out trace,0.18467961311206588,0.16030530212437877,0.20972050153905744,conditional timing centroid difference: positive means later,0.5110318253175397,False
qwen35_4b,Qwen3.5 4B,moral,Moral,cognitive,timing,subgoal,Subgoal setting,420,0.016016697610146124,-0.00419138110233183,0.03441297386032517,0.07092907092907093,bits per held-out trace,0.09647816719099289,0.08322254777883359,0.10974557470888817,conditional timing centroid difference: positive means later,0.16507129234401963,False
qwen35_4b,Qwen3.5 4B,moral,Moral,cognitive,timing,backward_chaining,Backward chaining,420,-0.0009227833349984092,-0.0064572071812856275,0.002311422784145101,0.5474525474525475,bits per held-out trace,,,,conditional timing centroid difference: positive means later,0.6694961089865548,False
qwen35_4b,Qwen3.5 4B,idea,Idea,cognitive,amount,verification,Verification,161,0.3356130457489002,0.303601931366379,0.36338726005013017,0.000999000999000999,bits per held-out trace,-0.4328973650154894,-0.5074367515417811,-0.3533567117897637,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,idea,Idea,cognitive,amount,backtracking,Backtracking,161,2.57678153256115,2.5070287376952045,2.64152529807584,0.000999000999000999,bits per held-out trace,3.425515506323896,3.2616057740145217,3.5913730660325998,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,idea,Idea,cognitive,amount,subgoal,Subgoal setting,161,0.2044315607013866,0.16195253347323796,0.24351295823173064,0.000999000999000999,bits per held-out trace,-0.3342415163389537,-0.39648306056536065,-0.2666286955064342,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,idea,Idea,cognitive,amount,backward_chaining,Backward chaining,161,0.03287027089311362,-0.0024846032064217176,0.05969441903769972,0.01098901098901099,bits per held-out trace,-0.2872285628614204,-0.3371872893927948,-0.23817458752778936,standardized rate difference: domain minus other domains,0.014703066967875331,False
qwen35_4b,Qwen3.5 4B,idea,Idea,cognitive,timing,verification,Verification,161,0.001319762848473216,-0.012737706620631038,0.014610959478391632,0.4275724275724276,bits per held-out trace,-0.16520014958704055,-0.1816515034641173,-0.14987010503192394,conditional timing centroid difference: positive means later,0.5642192858687705,False
qwen35_4b,Qwen3.5 4B,idea,Idea,cognitive,timing,backtracking,Backtracking,161,0.010958918783023122,7.235327372208029e-06,0.023682197973188712,0.03796203796203796,bits per held-out trace,-0.02722121044020731,-0.04370319586350995,-0.010140800311766625,conditional timing centroid difference: positive means later,0.10640454436074874,False
qwen35_4b,Qwen3.5 4B,idea,Idea,cognitive,timing,subgoal,Subgoal setting,161,-0.0007724286923947785,-0.0036897117706943035,0.0014402338129617298,0.7172827172827173,bits per held-out trace,-0.05254373694185699,-0.07481288631728038,-0.030203691828341483,conditional timing centroid difference: positive means later,0.7936890695511384,False
qwen35_4b,Qwen3.5 4B,idea,Idea,cognitive,timing,backward_chaining,Backward chaining,161,3.6464302158028296e-05,-0.00015308253702185466,0.00021706391411644015,0.3706293706293706,bits per held-out trace,,,,conditional timing centroid difference: positive means later,0.5101135423716069,False
qwen35_4b,Qwen3.5 4B,safety,Safety,cognitive,amount,verification,Verification,291,0.21540206055072209,0.16605908718230425,0.2571428812324397,0.000999000999000999,bits per held-out trace,-0.8624743753493386,-0.941979747780576,-0.7832550790471545,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,safety,Safety,cognitive,amount,backtracking,Backtracking,291,0.0761595452556722,0.03873497265512024,0.11343705798255858,0.000999000999000999,bits per held-out trace,-0.1577989040114931,-0.22894561078745782,-0.08759602397807724,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,safety,Safety,cognitive,amount,subgoal,Subgoal setting,291,-0.001779648515942623,-0.05228177255694655,0.046025922322940276,0.5484515484515484,bits per held-out trace,1.1366207135125619,1.0101766298025303,1.2818389363244043,standardized rate difference: domain minus other domains,0.5770010811106702,False
qwen35_4b,Qwen3.5 4B,safety,Safety,cognitive,amount,backward_chaining,Backward chaining,291,0.010026763125941193,0.00796523055695152,0.012823754222093923,0.000999000999000999,bits per held-out trace,-0.33627582544043244,-0.3833450536083444,-0.29258649192081576,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,safety,Safety,cognitive,timing,verification,Verification,291,0.042996201505340094,-0.0002961282727744111,0.08476979270863087,0.025974025974025976,bits per held-out trace,0.02250641779749507,0.0007725981835383313,0.045684195110700786,conditional timing centroid difference: positive means later,0.08108964206525182,False
qwen35_4b,Qwen3.5 4B,safety,Safety,cognitive,timing,backtracking,Backtracking,291,0.015378067982815843,-0.011808196373728173,0.04209197348552715,0.14185814185814186,bits per held-out trace,0.07460852120873618,0.04023708855445852,0.10888498622602227,conditional timing centroid difference: positive means later,0.26315713272235014,False
qwen35_4b,Qwen3.5 4B,safety,Safety,cognitive,timing,subgoal,Subgoal setting,291,0.008668578388469043,-0.012190786739203738,0.02808156909432704,0.21178821178821178,bits per held-out trace,-0.01168968262746023,-0.03230612790161933,0.008712991454978216,conditional timing centroid difference: positive means later,0.3490415164234907,False
qwen35_4b,Qwen3.5 4B,safety,Safety,cognitive,timing,backward_chaining,Backward chaining,291,0.001455028723946178,0.0008787999946658393,0.002020627738170193,0.000999000999000999,bits per held-out trace,,,,conditional timing centroid difference: positive means later,0.0073772381464689155,True
qwen35_4b,Qwen3.5 4B,security,Security,cognitive,amount,verification,Verification,185,0.4682565857090031,0.3452300547270028,0.5831877090154967,0.000999000999000999,bits per held-out trace,-0.053199216968498615,-0.19258040275318505,0.08507308176149811,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,security,Security,cognitive,amount,backtracking,Backtracking,185,0.5401359406494584,0.4758820892939417,0.6034851854559133,0.000999000999000999,bits per held-out trace,-0.4056985625594472,-0.4673120921477558,-0.34539591268501674,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,security,Security,cognitive,amount,subgoal,Subgoal setting,185,0.3773004593576422,0.1850894085168586,0.5411755557926867,0.000999000999000999,bits per held-out trace,-0.4019263876979367,-0.5053772016568208,-0.28951546669253525,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_4b,Qwen3.5 4B,security,Security,cognitive,amount,backward_chaining,Backward chaining,185,0.010295085446240247,-0.00834780330177269,0.025449766024341302,0.1048951048951049,bits per held-out trace,-0.1104964059807483,-0.21169636342844061,0.002792763468564558,standardized rate difference: domain minus other domains,0.12470501634588323,False
qwen35_4b,Qwen3.5 4B,security,Security,cognitive,timing,verification,Verification,185,0.00196439143964277,-0.02548390798743912,0.026689965696559795,0.4245754245754246,bits per held-out trace,0.005168982492105956,-0.01313668976030869,0.023853923443571137,conditional timing centroid difference: positive means later,0.5641417406123289,False
qwen35_4b,Qwen3.5 4B,security,Security,cognitive,timing,backtracking,Backtracking,185,0.03198250134182145,-0.024673473610638173,0.0890216228154647,0.13286713286713286,bits per held-out trace,-0.10403278183890996,-0.14057018117619297,-0.06640399052750959,conditional timing centroid difference: positive means later,0.25010283833813246,False
qwen35_4b,Qwen3.5 4B,security,Security,cognitive,timing,subgoal,Subgoal setting,185,0.0073825174707325665,-0.02856328540352793,0.04782768613011267,0.33766233766233766,bits per held-out trace,-0.08017947169724698,-0.10456071790551008,-0.052474115036301755,conditional timing centroid difference: positive means later,0.4834422083492716,False
qwen35_4b,Qwen3.5 4B,security,Security,cognitive,timing,backward_chaining,Backward chaining,185,-0.004903151098654675,-0.01503004678103273,0.0039009284146107335,0.8351648351648352,bits per held-out trace,-0.057852506133274695,-0.17365972745529432,0.0801325471751038,conditional timing centroid difference: positive means later,0.8834801562074289,False
qwen35_9b,Qwen3.5 9B,math,Math,conversational,amount,Question_and_Answering,Question–answer,439,0.023314771851610617,-0.002807135691081948,0.04580561062454551,0.03596403596403597,bits per held-out trace,0.13454048430317184,0.03683727082851144,0.2338080284406751,standardized rate difference: domain minus other domains,0.045729105331754345,False
qwen35_9b,Qwen3.5 9B,math,Math,conversational,amount,Perspective_Shift,Perspective shift,439,0.256043096086504,0.19390545801073047,0.3112432663031847,0.000999000999000999,bits per held-out trace,-0.6899157523244626,-0.7592193292933046,-0.61845346498035,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,math,Math,conversational,amount,Conflict_of_Perspectives,Perspective conflict,439,0.5595206662707244,0.4646680217416552,0.6539264363087732,0.000999000999000999,bits per held-out trace,-0.7544765002979344,-0.8160251889545486,-0.6817896210456029,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,math,Math,conversational,amount,Reconciliation,Reconciliation,439,0.04366227818624642,0.019075425511289705,0.06916604799082389,0.000999000999000999,bits per held-out trace,0.050739846174747215,-0.045173586210839334,0.15246133335155793,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,math,Math,conversational,timing,Question_and_Answering,Question–answer,439,0.0003220409414911939,-0.016515964580410155,0.01560243798726469,0.4755244755244755,bits per held-out trace,0.01585486835371508,-0.0007279117947760399,0.03308206941488426,conditional timing centroid difference: positive means later,0.612756371145633,False
qwen35_9b,Qwen3.5 9B,math,Math,conversational,timing,Perspective_Shift,Perspective shift,439,0.008710665317482267,-0.014271345028087051,0.030266799622953533,0.24475524475524477,bits per held-out trace,0.020431143721028056,0.01094481428386539,0.030430189947331397,conditional timing centroid difference: positive means later,0.3820569674228211,False
qwen35_9b,Qwen3.5 9B,math,Math,conversational,timing,Conflict_of_Perspectives,Perspective conflict,439,0.030331172789536287,0.0009132680623069448,0.055741329712286784,0.015984015984015984,bits per held-out trace,0.046021723958308725,0.02519501770539074,0.06882270902524903,conditional timing centroid difference: positive means later,0.05736319755011344,False
qwen35_9b,Qwen3.5 9B,math,Math,conversational,timing,Reconciliation,Reconciliation,439,0.009588886942857266,-0.010519350076627992,0.029759797190041376,0.18681318681318682,bits per held-out trace,-0.035279521351209375,-0.05054286098984566,-0.018911350076363482,conditional timing centroid difference: positive means later,0.3174170961781581,False
qwen35_9b,Qwen3.5 9B,code,Code,conversational,amount,Question_and_Answering,Question–answer,131,1.0827924468115122,0.6016937028241613,1.4883251615365332,0.000999000999000999,bits per held-out trace,-0.9659737275582435,-1.1826226665372352,-0.6790449658145107,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,code,Code,conversational,amount,Perspective_Shift,Perspective shift,131,0.20836070531658799,-0.19118074197661383,0.5582357519366618,0.17682317682317683,bits per held-out trace,-0.6957299069536814,-0.8844551880955959,-0.47447133561990645,standardized rate difference: domain minus other domains,0.20088786952692278,False
